payment_id,order_id,payment_method,payment_date,amount
14495,36974,Bank Transfer,2024-12-28,1463.8
14496,90314,Debit Card,2025-06-11,2435.76
14497,40748,Debit Card,2024-01-09,479.25
14498,25683,UPI,2025-01-11,2466.83
14499,82383,UPI,2025-05-11,1860.26
14500,36464,Bank Transfer,2024-07-17,3123.8
14501,7882,Debit Card,2024-07-28,248.5
14502,66338,Bank Transfer,2024-02-26,1199.01
14503,38460,Cash,2024-08-28,3580.82
14504,62499,Bank Transfer,2024-01-25,2390.45
14505,29613,Credit Card,2025-06-04,4283.27
14506,62269,Bank Transfer,2025-08-12,3679.76
14507,31243,Cash,2025-09-11,4190.94
14508,21894,Credit Card,2024-09-26,4295.06
14509,91442,UPI,2024-03-03,2519.29
14510,78489,Bank Transfer,2024-01-22,3263.22
14511,42878,Bank Transfer,2024-05-28,3427.23
14512,72447,Credit Card,2024-11-21,1585.14
14513,49068,Cash,2024-12-12,3951.03
14514,75865,UPI,2025-07-11,644.63
14515,86254,Cash,2024-12-20,2530.33
14516,73275,Debit Card,2024-11-17,1059.53
14517,26532,Bank Transfer,2023-09-27,1453.13
14518,23132,UPI,2025-01-13,3542.54
14519,39772,Debit Card,2024-06-21,864.84
14520,19591,Cash,2024-05-04,396.85
14521,28404,Cash,2023-12-05,412.41
14522,69761,Debit Card,2024-04-09,1027.74
14523,66826,Cash,2023-12-21,784.57
14524,98455,Debit Card,2025-01-16,2365.25
14525,87483,Debit Card,2024-05-31,1386.9
14526,48679,Credit Card,2024-12-21,3873.79
14527,81466,Bank Transfer,2024-11-08,3487.58
14528,27683,Bank Transfer,2023-12-22,3350.95
14529,49524,Credit Card,2024-08-10,1597.73
14530,68718,Bank Transfer,2024-07-07,4927.58
14531,88708,Bank Transfer,2024-09-15,3011.36
14532,31248,Credit Card,2023-09-20,2892.88
14533,20030,Debit Card,2025-08-04,1454.01
14534,88447,Debit Card,2025-02-17,4308.61
14535,95291,Credit Card,2025-09-02,3650.71
14536,56145,Debit Card,2024-04-09,1462.05
14537,99570,Credit Card,2024-11-13,3670.09
14538,41422,Bank Transfer,2025-03-22,3437.72
14539,94840,UPI,2024-07-22,1431.21
14540,47493,Cash,2024-10-29,132.35
14541,56923,Credit Card,2024-04-17,4986.22
14542,94638,UPI,2024-06-07,2593.71
14543,59539,Cash,2024-09-05,2200.62
14544,32403,Cash,2024-10-29,1237.88
14545,45324,Credit Card,2023-12-09,4162.11
14546,98190,Debit Card,2024-12-17,2522.8
14547,44429,Credit Card,2025-03-26,3634.71
14548,12707,Bank Transfer,2023-12-28,3466.68
14549,78595,Debit Card,2024-05-19,3132.77
14550,13965,Bank Transfer,2024-07-18,774.51
14551,47289,Cash,2025-01-24,1255.63
14552,63176,Cash,2024-06-02,1777.05
14553,47094,Credit Card,2024-10-03,2637.79
14554,50475,Credit Card,2025-04-01,1624.03
14555,48193,Debit Card,2024-02-07,106.42
14556,36061,Cash,2024-03-11,4025.52
14557,69961,Bank Transfer,2025-08-29,1201.43
14558,95221,Cash,2024-11-30,593.11
14559,3991,UPI,2024-05-22,2189.83
14560,21694,Debit Card,2023-10-07,4379.49
14561,85806,Bank Transfer,2024-02-24,2348.43
14562,77404,UPI,2025-03-20,719.83
14563,82721,UPI,2024-04-30,3665.4
14564,58595,Cash,2025-05-04,1026.78
14565,28891,Credit Card,2024-10-25,4740.63
14566,65924,UPI,2025-09-04,4048.07
14567,98125,UPI,2025-04-12,2204.45
14568,70129,Debit Card,2024-03-05,599.3
14569,86843,Cash,2025-09-10,3308.38
14570,93127,Bank Transfer,2023-12-21,1423.68
14571,5196,Debit Card,2024-07-04,2631.18
14572,34682,Debit Card,2025-01-29,56.69
14573,882,Cash,2024-07-20,2209.15
14574,46565,Cash,2024-10-10,3549.96
14575,67919,UPI,2024-03-06,152.68
14576,83072,Debit Card,2025-06-19,2517.85
14577,79214,Credit Card,2025-06-15,4499.72
14578,80902,UPI,2024-08-31,3038.52
14579,1190,Bank Transfer,2024-05-17,364.14
14580,2528,Bank Transfer,2024-11-29,1927.15
14581,35174,Bank Transfer,2024-04-10,1206.22
14582,56423,UPI,2025-05-20,3784.8
14583,68820,Bank Transfer,2025-05-18,208.58
14584,6533,Bank Transfer,2024-11-02,1032.18
14585,29978,Credit Card,2024-04-30,3507.17
14586,92635,Cash,2025-06-17,4743.44
14587,20858,Bank Transfer,2025-07-02,1422.88
14588,3843,Credit Card,2024-09-02,778.11
14589,76799,UPI,2025-03-23,4729.57
14590,66846,Debit Card,2023-11-16,689.97
14591,18805,Bank Transfer,2025-06-03,3457.65
14592,22133,Debit Card,2024-02-10,2931.98
14593,38826,Debit Card,2025-07-23,307.08
14594,24184,UPI,2024-06-29,1758.78
14595,94247,Debit Card,2025-06-06,1524.49
14596,40648,Credit Card,2025-03-20,2088.39
14597,80257,UPI,2024-09-19,2350.82
14598,88809,Cash,2025-03-09,2781.86
14599,41461,Credit Card,2023-11-16,4066.78
14600,8217,Debit Card,2024-10-16,1894.71
14601,47458,Cash,2025-04-23,3972.97
14602,18211,UPI,2025-07-28,3096.09
14603,96704,Cash,2025-06-02,1496.54
14604,50996,Bank Transfer,2025-09-06,1834.35
14605,53800,Debit Card,2025-02-11,236.92
14606,18768,Debit Card,2025-08-22,4129.51
14607,94946,Debit Card,2025-02-02,2076.68
14608,46008,Debit Card,2025-04-26,1122.71
14609,48117,UPI,2024-03-12,986.6
14610,47339,Credit Card,2024-01-14,1140.04
14611,79198,Credit Card,2024-02-25,3090.44
14612,30156,Bank Transfer,2025-03-15,1139.15
14613,50594,Debit Card,2025-04-01,510.96
14614,41464,Credit Card,2023-12-14,3940.7
14615,6666,Debit Card,2025-04-29,1718.89
14616,83972,Credit Card,2024-06-25,1573.44
14617,12942,Debit Card,2024-07-13,2670.3
14618,7551,UPI,2025-03-01,3192.98
14619,12962,UPI,2025-07-14,1183.43
14620,89719,Cash,2024-11-12,758.64
14621,12996,Debit Card,2024-09-10,2792.16
14622,36470,Debit Card,2023-11-28,3742.84
14623,75054,Bank Transfer,2023-12-11,3520.1
14624,9261,Credit Card,2024-07-27,2910.28
14625,67753,Debit Card,2024-08-06,1839.57
14626,47266,UPI,2024-08-02,2595.53
14627,72014,Debit Card,2025-04-27,2091.71
14628,11377,UPI,2024-12-28,1012.72
14629,56308,Bank Transfer,2024-07-15,2196.4
14630,72312,Debit Card,2025-06-07,1569.06
14631,64419,Bank Transfer,2025-03-07,3321.56
14632,93601,Debit Card,2024-02-21,3965.19
14633,99046,Cash,2024-05-16,1758.51
14634,25222,Debit Card,2024-01-04,2519.64
14635,17443,UPI,2024-01-02,3786.72
14636,17128,Bank Transfer,2023-10-23,2194.72
14637,46243,Credit Card,2024-01-24,3487.9
14638,31793,UPI,2024-10-02,4876.97
14639,32951,Bank Transfer,2024-03-17,4435.83
14640,9926,Bank Transfer,2025-06-28,4330.08
14641,664,UPI,2025-03-24,1166.98
14642,18467,Cash,2025-04-21,3770.34
14643,2772,Credit Card,2024-09-26,2033.84
14644,16723,UPI,2024-08-31,1220.61
14645,78350,Credit Card,2023-10-25,4463.86
14646,15897,Cash,2024-11-11,67.61
14647,44723,Debit Card,2023-12-27,4359.86
14648,37978,Bank Transfer,2025-09-07,1467.65
14649,29613,Cash,2025-08-13,4059.28
14650,84754,Cash,2024-02-16,3263.21
14651,47039,Cash,2025-02-19,1229.62
14652,49192,UPI,2024-10-22,2148.87
14653,25508,Bank Transfer,2025-03-24,559.39
14654,68013,Cash,2024-08-20,4829.82
14655,4188,UPI,2024-08-19,84.33
14656,77813,UPI,2025-01-19,4522.87
14657,39808,Cash,2025-08-11,1174.47
14658,63375,Credit Card,2023-11-03,4744.04
14659,10338,UPI,2024-07-29,4566.93
14660,5252,Debit Card,2024-10-04,3882.01
14661,77331,Debit Card,2024-03-21,3735.57
14662,45131,Bank Transfer,2025-01-05,3619.79
14663,80683,Credit Card,2024-08-02,2844.11
14664,89132,Bank Transfer,2024-10-17,1316.61
14665,49437,Debit Card,2025-08-05,350.03
14666,52882,UPI,2025-03-28,1380.29
14667,62117,Credit Card,2024-10-12,3816.76
14668,10358,Debit Card,2024-05-16,4175.66
14669,77063,UPI,2025-05-11,1185.87
14670,33618,UPI,2025-05-01,2561.22
14671,16601,UPI,2024-08-21,1377.72
14672,41515,Cash,2024-08-11,2673.85
14673,72789,Credit Card,2024-04-05,723.62
14674,30689,Cash,2023-11-22,1399.23
14675,33294,Bank Transfer,2023-11-03,962.17
14676,97634,Debit Card,2025-02-11,2288.77
14677,55641,Cash,2024-03-06,1140.01
14678,81618,Cash,2025-04-30,4161.4
14679,78411,Cash,2024-04-09,3919.2
14680,98150,Credit Card,2025-05-10,1157.89
14681,82316,UPI,2024-03-08,424.29
14682,76705,Cash,2025-01-09,4817.69
14683,20568,Debit Card,2024-10-06,4646.71
14684,11886,UPI,2023-12-15,2086.16
14685,67560,Debit Card,2025-03-19,266.5
14686,2228,UPI,2023-10-06,1738.37
14687,67222,UPI,2024-12-08,2803.64
14688,24930,Credit Card,2024-02-05,4900.71
14689,35074,Cash,2025-02-08,2436.96
14690,53199,Debit Card,2024-09-17,1848.85
14691,94828,Credit Card,2025-07-08,1447.4
14692,63988,UPI,2023-09-13,2795.06
14693,98062,Debit Card,2023-12-17,4269.45
14694,82347,Credit Card,2024-04-12,4625.4
14695,79485,Bank Transfer,2023-10-13,3704.06
14696,33964,Debit Card,2024-12-03,3314.79
14697,17811,Bank Transfer,2024-07-12,3305.32
14698,69625,Cash,2023-12-25,1453.67
14699,30088,UPI,2024-04-07,1964.39
14700,83241,Cash,2024-10-29,278.15
14701,31780,Bank Transfer,2024-01-12,919.95
14702,11337,UPI,2023-10-25,4121.88
14703,46366,Debit Card,2024-04-27,399.72
14704,10087,Debit Card,2024-01-04,4834.07
14705,65288,Debit Card,2025-01-15,1740.08
14706,86757,Debit Card,2024-02-17,1328.66
14707,94272,Bank Transfer,2025-07-28,1326.41
14708,45832,Credit Card,2023-11-02,934.71
14709,47118,Credit Card,2023-10-19,922.11
14710,79601,UPI,2025-02-25,2306.64
14711,56417,Cash,2025-03-11,260.17
14712,8173,Bank Transfer,2024-08-05,4695.42
14713,73048,Cash,2024-06-27,3560.35
14714,70215,Credit Card,2024-02-14,698.76
14715,35560,Debit Card,2024-06-16,2707.55
14716,15015,UPI,2025-03-29,1879.26
14717,68359,Cash,2024-03-12,4262.91
14718,96685,Debit Card,2024-03-15,3495.21
14719,39850,Cash,2025-08-06,600.17
14720,99745,Credit Card,2024-08-06,4383.79
14721,17230,UPI,2024-12-19,4572.91
14722,52439,UPI,2025-07-01,1424.51
14723,53635,Cash,2025-02-18,2224.77
14724,94750,Bank Transfer,2023-11-24,2240.32
14725,91970,Cash,2024-12-08,3408.45
14726,23624,Debit Card,2024-08-09,974.52
14727,79374,Debit Card,2025-08-26,175.2
14728,33377,Credit Card,2025-07-22,1279.88
14729,33685,Cash,2025-02-24,3112.46
14730,5825,UPI,2024-08-23,3874.35
14731,84203,Credit Card,2024-11-17,4149.99
14732,81971,Cash,2024-09-14,4190.93
14733,15950,Cash,2024-01-30,938.5
14734,66341,UPI,2025-07-21,268.25
14735,73752,Cash,2024-09-09,481.22
14736,42800,Credit Card,2024-02-26,2089.6
14737,41923,Credit Card,2024-02-20,2017.8
14738,80214,Credit Card,2025-07-01,1888.77
14739,83334,Debit Card,2025-01-17,4530.38
14740,57522,Bank Transfer,2024-05-11,309.14
14741,35377,Debit Card,2024-07-07,4490.6
14742,91779,UPI,2024-12-09,606.94
14743,79654,Bank Transfer,2023-10-31,2326.0
14744,72090,Debit Card,2025-02-18,4877.22
14745,36247,Cash,2024-04-27,3072.75
14746,74841,Cash,2023-12-17,378.89
14747,25623,UPI,2025-01-19,4462.7
14748,3487,Cash,2023-10-30,1075.33
14749,87395,UPI,2023-12-05,2807.94
14750,23784,Cash,2025-06-09,3859.53
14751,14742,Cash,2023-12-10,2512.24
14752,44093,Cash,2024-02-02,775.59
14753,56087,Debit Card,2025-04-05,4767.27
14754,60558,Bank Transfer,2025-07-21,4117.17
14755,48217,Debit Card,2025-06-09,4047.72
14756,77740,Cash,2025-07-17,1665.26
14757,51753,UPI,2023-09-17,4392.77
14758,64497,UPI,2023-10-14,4327.57
14759,74911,Debit Card,2025-06-09,2252.36
14760,5753,Bank Transfer,2025-05-05,2892.66
14761,1478,Debit Card,2024-11-10,4520.2
14762,34032,Cash,2025-01-31,4903.13
14763,26107,Cash,2024-07-17,720.57
14764,55238,Bank Transfer,2024-01-09,3665.78
14765,73824,Debit Card,2025-07-17,3387.31
14766,32450,Cash,2024-01-12,3952.26
14767,79657,Cash,2025-07-08,4056.05
14768,18083,Bank Transfer,2023-09-20,1003.17
14769,49318,Cash,2024-08-16,4242.83
14770,97349,Debit Card,2024-10-22,2509.85
14771,43071,Credit Card,2025-03-22,3166.55
14772,54527,UPI,2025-02-16,1320.61
14773,74293,Debit Card,2025-08-17,2519.81
14774,68196,Credit Card,2024-10-06,4324.37
14775,5038,Bank Transfer,2024-02-27,2597.97
14776,50730,Bank Transfer,2025-07-27,3722.97
14777,53319,Bank Transfer,2025-03-26,3622.11
14778,8592,Bank Transfer,2025-02-19,597.17
14779,67360,Debit Card,2025-04-13,4913.72
14780,33786,Debit Card,2025-02-02,3051.99
14781,11141,Bank Transfer,2025-07-08,2190.32
14782,52465,Cash,2024-09-11,2867.51
14783,97283,UPI,2025-07-29,2328.13
14784,42796,Cash,2025-07-31,65.73
14785,45273,Credit Card,2025-01-14,1201.05
14786,94418,Cash,2025-01-17,3161.51
14787,25330,Debit Card,2025-03-30,3076.04
14788,10088,Debit Card,2023-12-13,964.98
14789,34861,Cash,2024-02-04,4003.74
14790,95429,Cash,2024-09-08,4598.23
14791,37347,Bank Transfer,2024-09-30,2819.19
14792,9003,UPI,2024-01-02,3622.91
14793,94467,Cash,2025-07-09,4459.04
14794,8215,Bank Transfer,2023-09-13,1302.81
14795,47700,Cash,2023-12-04,3852.19
14796,75000,Credit Card,2025-02-17,1849.49
14797,11563,UPI,2025-09-07,581.76
14798,54430,Cash,2025-07-13,504.84
14799,87668,Bank Transfer,2024-09-28,2384.18
14800,68681,Credit Card,2024-12-28,2777.0
14801,48399,Credit Card,2024-07-03,385.88
14802,24304,Cash,2025-09-10,257.06
14803,13504,Debit Card,2025-04-27,1596.61
14804,91149,Debit Card,2024-02-12,4559.51
14805,17251,Credit Card,2023-10-30,1050.64
14806,83524,Credit Card,2023-09-13,1164.09
14807,94896,Debit Card,2025-05-15,3927.06
14808,150,Bank Transfer,2025-03-30,518.83
14809,8337,Bank Transfer,2025-05-01,1610.78
14810,28864,Cash,2024-04-20,4375.89
14811,27765,Debit Card,2025-08-10,752.49
14812,56690,Cash,2025-03-12,2514.57
14813,31364,Debit Card,2025-09-07,75.23
14814,44388,Debit Card,2024-09-25,966.37
14815,12241,Bank Transfer,2024-07-22,1632.5
14816,49198,Bank Transfer,2024-10-11,1125.89
14817,95798,Cash,2024-11-11,275.37
14818,67349,Debit Card,2025-02-07,2022.05
14819,37135,UPI,2024-08-25,191.66
14820,88785,Debit Card,2024-04-10,3247.96
14821,80202,Bank Transfer,2024-03-18,1688.69
14822,15394,Bank Transfer,2024-01-28,3775.03
14823,21548,Debit Card,2025-02-12,2681.58
14824,64521,Cash,2025-02-14,2160.53
14825,70249,Bank Transfer,2024-11-22,3010.72
14826,19092,UPI,2025-05-14,3024.08
14827,17422,Credit Card,2024-10-16,3162.87
14828,36724,UPI,2025-04-16,1282.63
14829,27721,Debit Card,2023-12-11,1214.41
14830,25820,UPI,2024-11-13,4830.78
14831,35336,Cash,2025-05-07,3516.82
14832,39714,Debit Card,2024-01-28,4791.16
14833,98015,Cash,2024-09-14,2038.97
14834,55424,Debit Card,2023-11-18,1950.04
14835,85156,Debit Card,2024-01-17,4587.43
14836,96974,Debit Card,2024-09-16,680.11
14837,38488,UPI,2024-06-04,3330.97
14838,17439,Credit Card,2024-05-01,4468.36
14839,82667,Cash,2024-12-27,4205.08
14840,68771,Debit Card,2025-02-04,4431.13
14841,36925,UPI,2024-04-04,2233.38
14842,44959,Credit Card,2024-08-17,2941.82
14843,33484,Cash,2025-07-25,542.91
14844,39287,Bank Transfer,2024-12-06,4278.21
14845,64373,Credit Card,2024-07-06,1200.19
14846,21483,UPI,2025-02-24,2712.46
14847,30273,Debit Card,2025-03-21,3891.5
14848,81091,Credit Card,2025-03-25,475.43
14849,34472,Bank Transfer,2025-06-26,4979.08
14850,18935,UPI,2024-02-22,4177.16
14851,87237,Bank Transfer,2024-07-18,3088.17
14852,15169,Debit Card,2024-02-05,1497.41
14853,22024,Cash,2025-08-13,4792.04
14854,73590,Credit Card,2024-09-18,2262.7
14855,51171,Debit Card,2024-06-19,3605.03
14856,41647,Credit Card,2024-05-20,3559.19
14857,10739,Bank Transfer,2025-02-16,1608.46
14858,61408,Cash,2024-08-11,4360.83
14859,95831,Credit Card,2024-06-12,3668.12
14860,94641,Credit Card,2024-03-23,4455.38
14861,70849,Credit Card,2025-08-13,1960.71
14862,54312,Credit Card,2025-04-30,4418.84
14863,87343,Cash,2024-07-30,2568.93
14864,50322,Credit Card,2024-05-04,3945.16
14865,39062,Credit Card,2024-05-06,4112.53
14866,87820,Debit Card,2025-08-22,861.61
14867,88862,Debit Card,2023-12-01,335.23
14868,85072,Cash,2023-11-18,2599.38
14869,47784,Debit Card,2024-04-11,305.0
14870,47322,Credit Card,2023-12-02,1728.64
14871,88787,Cash,2024-10-29,274.11
14872,31233,Cash,2023-11-03,4294.76
14873,36847,Cash,2024-07-19,1888.32
14874,23241,Debit Card,2024-07-31,2907.35
14875,2110,Debit Card,2025-02-09,1999.8
14876,91133,Debit Card,2024-06-20,2523.28
14877,16344,UPI,2024-03-22,1150.87
14878,90246,Cash,2023-11-19,4870.59
14879,34283,Debit Card,2023-12-09,129.18
14880,56100,Credit Card,2024-10-31,1602.17
14881,8233,Debit Card,2024-05-12,3898.62
14882,4471,Bank Transfer,2024-06-09,3643.71
14883,92070,Debit Card,2025-08-07,3715.86
14884,10574,Debit Card,2025-05-02,2505.04
14885,67611,Credit Card,2024-12-02,1660.67
14886,16523,Cash,2023-12-01,329.43
14887,84357,Bank Transfer,2024-12-06,1520.36
14888,48582,Credit Card,2024-12-01,1276.93
14889,93621,Bank Transfer,2024-01-04,2570.7
14890,7065,UPI,2024-10-27,4476.34
14891,21518,UPI,2023-12-26,4990.18
14892,9878,Cash,2024-10-06,3392.29
14893,20638,UPI,2025-07-21,441.41
14894,87834,Cash,2024-07-07,3689.91
14895,56233,Debit Card,2024-08-08,2899.34
14896,62565,UPI,2023-12-08,2502.1
14897,39107,Debit Card,2024-01-11,1624.29
14898,36893,Debit Card,2025-05-23,826.58
14899,83263,UPI,2024-11-02,4813.57
14900,17023,Debit Card,2025-02-10,656.21
14901,67487,Credit Card,2024-02-02,1915.24
14902,31877,Debit Card,2024-09-20,4072.44
14903,67444,Bank Transfer,2024-07-09,911.57
14904,39955,Bank Transfer,2023-11-04,108.53
14905,84608,Debit Card,2025-03-07,4804.23
14906,83719,UPI,2024-06-07,3589.19
14907,26036,Cash,2024-06-09,848.73
14908,63294,Bank Transfer,2025-09-11,619.91
14909,68240,Cash,2025-06-27,2800.34
14910,55980,UPI,2024-08-28,1334.86
14911,75330,Cash,2024-07-03,4014.22
14912,46663,Credit Card,2025-02-12,70.81
14913,54716,Credit Card,2024-11-17,101.6
14914,52902,UPI,2023-11-29,3765.38
14915,68732,UPI,2024-06-22,2758.41
14916,83057,Credit Card,2023-09-28,4044.77
14917,85327,Credit Card,2024-09-05,4730.15
14918,7236,Cash,2024-12-23,3718.72
14919,40221,UPI,2024-02-21,1750.07
14920,6185,UPI,2025-01-07,4235.63
14921,11813,Bank Transfer,2025-03-27,984.58
14922,32353,UPI,2025-02-05,4050.18
14923,47344,Debit Card,2024-01-12,4276.48
14924,10200,Bank Transfer,2023-10-08,3026.31
14925,19315,UPI,2023-09-25,2736.49
14926,91158,Bank Transfer,2024-03-08,2959.07
14927,28094,Bank Transfer,2024-08-30,2774.52
14928,17732,Credit Card,2024-01-10,1033.0
14929,67536,Credit Card,2024-10-08,838.72
14930,87357,Cash,2024-05-14,4224.71
14931,65981,Credit Card,2024-06-21,1666.49
14932,55769,UPI,2025-04-25,3723.68
14933,51491,Credit Card,2024-10-29,1370.36
14934,211,Cash,2025-05-12,4459.97
14935,41904,Debit Card,2024-07-11,613.0
14936,86425,Credit Card,2023-11-18,1763.37
14937,10376,UPI,2024-05-14,4749.65
14938,10912,Debit Card,2023-12-28,3634.2
14939,53289,Credit Card,2025-01-20,1195.22
14940,3973,Bank Transfer,2025-08-29,4193.1
14941,46704,Debit Card,2025-03-14,3907.75
14942,87711,Credit Card,2025-07-22,4626.86
14943,76170,UPI,2025-07-21,531.04
14944,74970,UPI,2025-04-01,4161.26
14945,76838,Credit Card,2024-02-11,3414.53
14946,44322,Cash,2025-01-08,4657.83
14947,35026,Bank Transfer,2024-01-31,1238.41
14948,40313,Debit Card,2024-02-23,1456.51
14949,63711,Bank Transfer,2024-11-28,703.38
14950,71544,Debit Card,2024-12-09,2292.1
14951,41319,UPI,2025-02-14,4719.02
14952,74104,UPI,2024-02-05,3536.21
14953,3380,Bank Transfer,2024-11-14,4554.52
14954,68324,Credit Card,2023-10-22,254.04
14955,7594,UPI,2024-10-22,2890.05
14956,17045,Debit Card,2025-05-25,180.37
14957,65544,Cash,2023-11-03,836.06
14958,16628,Cash,2025-05-15,4149.24
14959,38247,Bank Transfer,2025-07-20,1244.88
14960,2711,Debit Card,2024-07-30,2139.45
14961,35359,Credit Card,2025-05-08,3477.33
14962,93782,Bank Transfer,2023-10-25,1991.48
14963,55863,UPI,2024-06-30,2610.61
14964,76700,Debit Card,2024-07-03,4706.35
14965,33283,UPI,2024-01-05,3746.09
14966,7156,Cash,2024-08-24,4221.46
14967,27013,Cash,2024-02-09,3301.05
14968,90564,UPI,2024-08-27,2803.42
14969,73053,Credit Card,2023-11-13,3347.38
14970,65024,Bank Transfer,2025-03-16,1587.94
14971,26997,Bank Transfer,2025-05-04,2072.25
14972,70613,UPI,2023-10-30,2766.02
14973,63949,UPI,2024-10-01,3724.61
14974,72698,Cash,2025-06-09,4938.1
14975,74125,Debit Card,2025-05-20,4997.82
14976,15980,Debit Card,2024-12-12,1957.27
14977,26580,Bank Transfer,2024-04-15,3737.13
14978,53543,Debit Card,2023-09-26,4877.01
14979,7682,Bank Transfer,2023-11-21,4551.41
14980,62509,Credit Card,2024-08-26,4296.2
14981,13669,UPI,2024-05-29,4820.09
14982,85150,Debit Card,2024-01-31,2215.01
14983,62305,UPI,2024-08-14,402.44
14984,93705,Cash,2025-01-02,932.62
14985,37426,Debit Card,2025-01-21,4006.6
14986,68042,Debit Card,2024-06-30,3049.44
14987,39175,Cash,2023-12-15,4192.06
14988,82766,Bank Transfer,2024-10-03,2264.91
14989,15044,Debit Card,2025-08-24,2695.8
14990,31346,Credit Card,2024-11-24,2829.18
14991,50542,Debit Card,2025-01-05,4355.19
14992,68437,Credit Card,2024-09-02,1428.3
14993,48790,Credit Card,2023-10-15,2469.52
14994,76251,Credit Card,2024-01-23,1577.64
14995,18640,UPI,2023-10-20,2496.33
14996,40895,Cash,2024-12-16,4954.88
14997,22947,Debit Card,2025-02-21,3864.07
14998,19952,Cash,2024-02-01,3952.94
14999,38856,Debit Card,2025-07-26,798.83
15000,96285,Bank Transfer,2023-09-15,4998.3
15001,94140,Cash,2024-10-30,1466.74
